disease_id	cmpds_per_disease	top10	top25	top50	top100	topAll	top1%	top5%	top10%	top50%	top100%	disease_name
MESH:D004932	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Esophageal and Gastric Varices
MESH:D004916	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Erythromelalgia
MESH:D004915	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Leukemia, Erythroblastic, Acute
MESH:D004806	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ependymoma
MESH:D004698	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Endocarditis, Subacute Bacterial
MESH:D004461	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eclampsia
MESH:D003922	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Diabetes Mellitus, Type 1
MESH:D003643	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Death
MESH:D003453	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cryptococcosis
MESH:D003428	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cross Infection
MESH:D003354	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Corynebacterium Infections
MESH:D003233	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Conjunctivitis, Allergic
MESH:D003218	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Condylomata Acuminata
MESH:D003085	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Colic
MESH:D003015	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium Infections
MESH:D002869	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Chromosome Aberrations
MESH:D002547	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cerebral Palsy
MESH:D002534	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hypoxia, Brain
MESH:D002532	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Intracranial Aneurysm
MESH:D002357	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cartilage Diseases
MESH:D002280	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Carcinoma, Basal Cell
MESH:D002276	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Carcinoid Tumor
MESH:D002252	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Carbon Tetrachloride Poisoning
MESH:D002032	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bulimia
MESH:D001987	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bronchiectasis
MESH:D001851	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bone Diseases, Metabolic
MESH:D001759	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Blastomycosis
MESH:D001750	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urinary Bladder, Neurogenic
MESH:D001651	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cholestasis, Extrahepatic
MESH:D001196	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ascariasis
MESH:D001022	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aortic Valve Insufficiency
MESH:D000783	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Aneurysm
MESH:D000562	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Amebiasis
MESH:D000386	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AIDS-Related Complex
MESH:D000257	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Adenoviridae Infections
MESH:D000208	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Acute Disease
MESH:D058387	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Candidemia
MESH:D057772	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Vascular System Injuries
MESH:D057180	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Frontotemporal Dementia
MESH:D056844	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Renal Colic
MESH:D055756	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Meningeal Carcinomatosis
MESH:D055009	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spondylosis
MESH:D054908	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Extensively Drug-Resistant Tuberculosis
MESH:D054391	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Lymphoma, Extranodal NK-T-Cell
MESH:D054138	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sinus Arrest, Cardiac
MESH:D053206	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Nocturnal Enuresis
MESH:D053099	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Azotemia
MESH:D052018	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bulimia Nervosa
MESH:D046152	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gastrointestinal Stromal Tumors
MESH:D045823	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ileus
MESH:D045743	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Scleroderma, Diffuse
MESH:D021441	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Carcinoma, Pancreatic Ductal
MESH:D020767	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Intracranial Thrombosis
MESH:D020422	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mononeuropathies
MESH:D020388	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muscular Dystrophy, Duchenne
MESH:D020370	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Osteoarthritis, Knee
MESH:D020270	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Alcohol Withdrawal Seizures
MESH:D020187	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	REM Sleep Behavior Disorder
MESH:D020186	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sleep Bruxism
MESH:D020181	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sleep Apnea, Obstructive
MESH:D020083	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Acquired Hyperostosis Syndrome
MESH:D019967	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Schizophrenia Spectrum and Other Psychotic Disorders
MESH:D019958	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Attention Deficit and Disruptive Behavior Disorders
MESH:D019693	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hepatitis, Autoimmune
MESH:D019559	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Capillary Leak Syndrome
MESH:D019547	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neck Pain
MESH:D019465	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Craniofacial Abnormalities
MESH:D019305	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Epilepsy, Rolandic
MESH:D019247	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HIV Wasting Syndrome
MESH:D018856	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cystitis, Interstitial
MESH:D018798	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Anemia, Iron-Deficiency
MESH:D018461	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Soft Tissue Infections
MESH:D018358	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neuroendocrine Tumors
MESH:D018328	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Melanoma, Amelanotic
MESH:D017889	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Exfoliation Syndrome
MESH:D017699	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pelvic Pain
MESH:D017681	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hypereosinophilic Syndrome
MESH:D017511	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pyoderma Gangrenosum
MESH:D017240	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mitochondrial Myopathies
MESH:D017191	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ascaridida Infections
MESH:D016780	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Malaria, Vivax
MESH:D016469	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fungemia
MESH:D015863	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Iridocyclitis
MESH:D015821	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eye Infections, Fungal
MESH:D015814	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ocular Hypotension
MESH:D015620	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Histiocytic Disorders, Malignant
MESH:D015439	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Leprosy, Borderline
MESH:D015043	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Zollinger-Ellison Syndrome
MESH:D014946	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Wound Infection
MESH:D014883	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Water-Electrolyte Imbalance
MESH:D014607	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Uveomeningoencephalitic Syndrome
MESH:D014571	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urologic Neoplasms
MESH:D014550	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urinary Incontinence, Stress
MESH:D014545	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Urinary Calculi
MESH:D014402	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Tuberous Sclerosis
MESH:D014390	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Tuberculosis, Meningeal
MESH:D014313	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Trismus
MESH:D014252	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Trichostrongyloidiasis
MESH:D013922	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thrombocytosis
MESH:D013479	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Superior Vena Cava Syndrome
MESH:D013471	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sunburn
MESH:D013322	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Strongyloidiasis
MESH:D013280	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Stomatitis
MESH:D013086	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Spermatic Cord Torsion
MESH:D012883	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Skin Ulcer
MESH:D012851	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sinus Thrombosis, Intracranial
MESH:D012804	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sick Sinus Syndrome
MESH:D012555	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Schistosomiasis mansoni
MESH:D011644	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Puerperal Disorders
MESH:D011629	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Puberty, Precocious
MESH:D011625	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pterygium
MESH:D011596	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Psychomotor Disorders
MESH:D011350	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Proctocolitis
MESH:D011248	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pregnancy Complications
MESH:D010842	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pica
MESH:D010673	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pheochromocytoma
MESH:D010505	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Familial Mediterranean Fever
MESH:D010265	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Paraproteinemias
MESH:D010264	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Paraplegia
MESH:D010235	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Paraganglioma
MESH:D010212	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Papilloma
MESH:D009468	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neuromuscular Diseases
MESH:D009382	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neoplasms, Unknown Primary
MESH:D009357	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Neonatal Abstinence Syndrome
MESH:D009303	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Nasopharyngeal Neoplasms
MESH:D009220	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Myositis
MESH:D009196	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Myeloproliferative Disorders
MESH:D009175	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mycoplasma Infections
MESH:D009165	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mycobacterium Infections, Nontuberculous
MESH:D009140	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Musculoskeletal Diseases
MESH:D009041	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Motion Sickness
MESH:D008708	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Methemoglobinemia
MESH:D008679	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metaplasia
MESH:D008599	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Menstruation Disturbances
MESH:D008585	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Meningitis, Meningococcal
MESH:D008582	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Meningitis, Aseptic
MESH:D008577	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Meningeal Neoplasms
MESH:D008471	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Meconium Aspiration Syndrome
MESH:D008271	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Mycetoma
MESH:D008232	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Lymphoproliferative Disorders
MESH:D008231	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Lymphopenia
MESH:D008207	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Lymphatic Metastasis
MESH:D008179	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Lupus Erythematosus, Discoid
MESH:D008108	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Liver Diseases, Alcoholic
MESH:D007818	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Laryngeal Diseases
MESH:D007690	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Polycystic Kidney Diseases
MESH:D007669	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Kidney Calculi
MESH:D007417	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Intestinal Polyps
MESH:D007405	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Intervertebral Disc Displacement
MESH:D007383	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Intermittent Claudication
MESH:D007238	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Infarction
MESH:D007077	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ileal Diseases
MESH:D006998	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hypochondriasis
MESH:D006961	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hyperparathyroidism
MESH:D006953	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hyperlipoproteinemia Type IV
MESH:D006941	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hyperesthesia
MESH:D006929	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hyperaldosteronism
MESH:D006679	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HIV Seropositivity
MESH:D006646	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Histiocytosis, Langerhans-Cell
MESH:D006504	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hepatic Veno-Occlusive Disease
MESH:D006463	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hemolytic-Uremic Syndrome
MESH:D006457	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hemoglobinuria, Paroxysmal
MESH:D006402	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hematologic Diseases
MESH:D006391	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hemangioma
MESH:D006349	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Heart Valve Diseases
MESH:D006029	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Glycosuria
MESH:D005833	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Genital Neoplasms, Female
MESH:D005761	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gastroenteritis, Transmissible, of Swine
MESH:D005706	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Gallbladder Neoplasms
MESH:D005483	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flushing
MESH:D005401	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fissure in Ano
MESH:D005157	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Facial Pain
MESH:D005141	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eyelid Diseases
MESH:D005128	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eye Diseases
MESH:D004935	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Esophageal Diseases
MESH:D004489	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Edema, Cardiac
MESH:D004404	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Dysentery, Amebic
MESH:D004374	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ductus Arteriosus, Patent
MESH:D004211	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disseminated Intravascular Coagulation
MESH:D003731	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Dental Caries
MESH:D003384	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Coxsackievirus Infections
MESH:D003251	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Constriction, Pathologic
MESH:D003161	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Compartment Syndromes
MESH:D003047	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Coccidioidomycosis
MESH:D002971	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cleft Lip
MESH:D002862	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Chromoblastomycosis
MESH:D002761	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cholangitis
MESH:D002659	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Child Development Disorders, Pervasive
MESH:D002494	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Central Nervous System Infections
MESH:D002446	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Celiac Disease
MESH:D002105	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cadmium Poisoning
MESH:D001883	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Borderline Personality Disorder
MESH:D001855	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bone Marrow Diseases
MESH:D001791	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Blood Platelet Disorders
MESH:D001752	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Blast Crisis
MESH:D001724	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Birth Weight
MESH:D001660	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Biliary Tract Diseases
MESH:D001442	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides Infections
MESH:D001250	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Asthma, Exercise-Induced
MESH:D000857	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Olfaction Disorders
MESH:D000789	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Angina, Unstable
MESH:D000754	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Anemia, Refractory, with Excess of Blasts
MESH:D000471	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Alkalosis
MESH:D000068079	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Motor Disorders
MESH:D000022	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Abortion, Spontaneous
MESH:C537844	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Nonseminomatous germ cell tumor
MESH:D065630	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hernias, Diaphragmatic, Congenital
MESH:D065306	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Corneal Injuries
MESH:D063806	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Myalgia
MESH:D060605	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hyalohyphomycosis
MESH:D060585	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Fusariosis
MESH:D058922	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Inflammatory Breast Neoplasms
MESH:D058866	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Osteoporotic Fractures
MESH:D058267	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flea Infestations
MESH:D057066	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Low Tension Glaucoma
MESH:D057045	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Laryngopharyngeal Reflux
MESH:D056627	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Peritoneal Fibrosis
MESH:D055963	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Asthma, Aspirin-Induced
MESH:D055744	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Invasive Pulmonary Aspergillosis
MESH:D055732	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pulmonary Aspergillosis
MESH:D054990	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Idiopathic Pulmonary Fibrosis
MESH:D054972	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Postural Orthostatic Tachycardia Syndrome
MESH:D054559	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Hyperphosphatemia
MESH:D054079	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Vascular Malformations
MESH:D054059	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Coronary Occlusion
MESH:D054038	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Posterior Leukoencephalopathy Syndrome
